record_id,publication_year,paper_title,primary_topic,secondary_topics,review_confidence,review_note,reviewer,reviewed_at
conf:3dim:KarpurPMZA24,2024,LFM-3D: Learnable Feature Matching Across Wide Baselines Using 3D Signals.,registration_correspondence_matching,multiview_geometry_sfm_photogrammetry,high,"Wide-baseline local feature matching enhanced by estimated 3D signals, with relative-pose gains.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZhaoHS24,2024,LocPoseNet: Robust Location Prior for Unseen Object Pose Estimation.,recognition_detection_retrieval,datasets_benchmarks_evaluation,high,Unseen-object 6D pose estimation with a learned location prior and a new stress-test dataset.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:DengWW24,2024,LumiGAN: Unconditional Generation of Relightable 3D Human Faces.,humans_faces_hands_avatars,generation_completion_editing; rendering_novel_views_appearance,high,Unconditional generation of relightable 3D human faces with physically based appearance control.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ShimadaMBDBTGTTB24,2024,MACS: Mass Conditioned 3D Hand and Object Motion Synthesis.,motion_tracking_dynamic_4d,humans_faces_hands_avatars; generation_completion_editing,high,Mass-conditioned diffusion synthesis of hand-object interaction motion.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:FengCJLXY24,2024,MC-Stereo: Multi-Peak Lookup and Cascade Search Range for Stereo Matching.,depth_stereo_shape_from_x,,high,Iterative stereo matching with multi-peak lookup and cascaded search ranges.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LevyMSWL24,2024,MELON: NeRF with Unposed Images in SO(3).,rendering_novel_views_appearance,multiview_geometry_sfm_photogrammetry,high,NeRF reconstruction and novel-view synthesis from unposed images through camera-orientation optimization.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:AjisafeTSWR24,2024,Mirror-Aware Neural Humans.,humans_faces_hands_avatars,motion_tracking_dynamic_4d; rendering_novel_views_appearance,high,Mirror-assisted human motion capture and mirror-aware articulated neural-human rendering.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:OuasfiB24,2024,Mixing-Denoising Generalizable Occupancy Networks.,reconstruction_fusion_modeling,representations_features; geometry_shape_processing,high,Generalizable implicit occupancy reconstruction from point clouds with learned local features and denoising regularization.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LiWVL24,2024,MixRT: Mixed Neural Representations For Real-Time NeRF Rendering.,rendering_novel_views_appearance,representations_features,high,A mixed mesh/displacement/neural representation optimized for real-time NeRF rendering.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LiJS24,2024,MonoLSS: Learnable Sample Selection For Monocular 3D Detection.,recognition_detection_retrieval,,high,Monocular 3D object detection with learnable sample selection and geometry-consistent augmentation.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:VidanapathiranaCLL24,2024,Multi-Body Neural Scene Flow.,motion_tracking_dynamic_4d,,high,Dense multi-body scene flow and long-term 4D point trajectories.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:IbrahimliKN24,2024,MuVieCAST: Multi-View Consistent Artistic Style Transfer.,generation_completion_editing,rendering_novel_views_appearance; multiview_geometry_sfm_photogrammetry,high,"Artistic image style transfer is central, with explicit multiview consistency and novel-view evaluation.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZhangSPZCL24,2024,NCRF: Neural Contact Radiance Fields for Free-Viewpoint Rendering of Hand-Object Interaction.,humans_faces_hands_avatars,rendering_novel_views_appearance; motion_tracking_dynamic_4d,high,Free-viewpoint rendering of dynamic hand-object interactions through contact-aware radiance and motion fields.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:VutukurBBBHI24,2024,NeRF-Feat: 6D Object Pose Estimation using Feature Rendering.,recognition_detection_retrieval,registration_correspondence_matching; representations_features,high,6D object pose estimation using NeRF-learned invariant features and 2D-3D correspondences.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:RakotosaonaMANKT24,2024,NeRFMeshing: Distilling Neural Radiance Fields into Geometrically-Accurate 3D Meshes.,reconstruction_fusion_modeling,rendering_novel_views_appearance; representations_features,high,Distills a radiance field into an accurate real-time renderable mesh representation.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:VoEVD24,2024,Neural Field Regularization by Denoising for 3D Sparse-View X-Ray Computed Tomography.,reconstruction_fusion_modeling,sensing_acquisition_calibration; geometry_shape_processing,high,Sparse-view X-ray CT reconstruction with denoising-based neural-field regularization.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:WuT24,2024,NeVRF: Neural Video-Based Radiance Fields for Long-Duration Sequences.,rendering_novel_views_appearance,motion_tracking_dynamic_4d; representations_features,high,Compact long-duration dynamic-scene radiance representation for free-viewpoint video rendering.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZhuPLCOGP24,2024,NICER-SLAM: Neural Implicit Scene Encoding for RGB SLAM.,slam_localization_mapping,reconstruction_fusion_modeling; rendering_novel_views_appearance,high,Dense RGB SLAM jointly optimizes camera poses and an implicit map supporting reconstruction and novel views.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:UmmenhoferASLZCRWR24,2024,Objects With Lighting: A Real-World Dataset for Evaluating Reconstruction and Rendering for Object Relighting.,datasets_benchmarks_evaluation,rendering_novel_views_appearance; reconstruction_fusion_modeling,high,A real-world benchmark specifically for relighting-aware object reconstruction and rendering.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:QiWWZ24,2024,OCBEV: Object-Centric BEV Transformer for Multi-View 3D Object Detection.,recognition_detection_retrieval,,high,Multi-view 3D object detection in automotive scenes.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:RoyBHF24,2024,Occlusion Resilient 3D Human Pose Estimation.,humans_faces_hands_avatars,motion_tracking_dynamic_4d,high,Occlusion-resilient 3D human pose estimation from temporal monocular sequences.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:SunJSC24,2024,OPDMulti: Openable Part Detection for Multiple Objects.,recognition_detection_retrieval,motion_tracking_dynamic_4d; datasets_benchmarks_evaluation,high,"Detects openable object parts and predicts their articulation parameters, with a new multi-object dataset.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:GaurPM24,2024,Oriented-grid Encoder for 3D Implicit Representations.,representations_features,,high,A general oriented-grid encoder for implicit 3D representations.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:GeorgoulisRBELG24,2024,Out of the Room: Generalizing Event-Based Dynamic Motion Segmentation for Complex Scenes.,motion_tracking_dynamic_4d,segmentation_scene_understanding; datasets_benchmarks_evaluation,high,"Class-agnostic event-based motion segmentation, including a new outdoor motion-segmentation/tracking benchmark.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:KocabasYMGBHKI24,2024,PACE: Human and Camera Motion Estimation from in-the-wild Videos.,motion_tracking_dynamic_4d,humans_faces_hands_avatars; slam_localization_mapping,high,Joint global human-motion and camera-motion estimation through tightly integrated motion priors and SLAM geometry.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ShiLJWWYY24,2024,PanoSSC: Exploring Monocular Panoptic 3D Scene Reconstruction for Autonomous Driving.,segmentation_scene_understanding,reconstruction_fusion_modeling,high,Panoptic semantic/instance occupancy and scene-completion reconstruction for autonomous driving.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:SunTBLXIKBFZLWPH24,2024,Partial-View Object View Synthesis via Filtering Inversion.,rendering_novel_views_appearance,generation_completion_editing; reconstruction_fusion_modeling,high,Novel-view synthesis from partial observations using an inverted generative 3D prior that recovers shape and texture.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:WuWLXKLC24,2024,PathFusion: Path-Consistent Lidar-Camera Deep Feature Fusion.,recognition_detection_retrieval,,high,LiDAR-camera feature fusion designed for 3D object detection.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZanfirAS24,2024,PhoMoH: Implicit Photorealistic 3D Models of Human Heads.,humans_faces_hands_avatars,generation_completion_editing; representations_features,high,A generative neural-field model of photorealistic human-head geometry and appearance.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:StaderiniGMGSK24,2024,Photometric visibility matrix for the automatic selection of optimal viewpoints.,robotics_embodied_interaction,rendering_novel_views_appearance,high,Active inspection viewpoint selection using photometric/BRDF visibility rather than geometry alone.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:BraunCKAH24,2024,Physically Plausible Full-Body Hand-Object Interaction Synthesis.,robotics_embodied_interaction,humans_faces_hands_avatars; motion_tracking_dynamic_4d,high,Physics-based full-body hand-object grasping and manipulation motion synthesis.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:DengLLY24,2024,Physics-based Indirect Illumination for Inverse Rendering.,rendering_novel_views_appearance,reconstruction_fusion_modeling,high,"Physics-based inverse rendering jointly estimates illumination, materials, and scene geometry.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:KandukuriSS24,2024,Physics-Based Rigid Body Object Tracking and Friction Filtering From RGB-D Videos.,robotics_embodied_interaction,motion_tracking_dynamic_4d; datasets_benchmarks_evaluation,high,"Real-to-sim rigid-body tracking and friction estimation using differentiable physics, with benchmark data.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:PangBT24,2024,PIVOT-Net: Heterogeneous Point-Voxel-Tree-based Framework for Point Cloud Compression.,representations_features,,high,Unified learned point/voxel/tree representation for point-cloud compression.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:QianHZG24,2024,Pix4Point: Image Pretrained Standard Transformers for 3D Point Cloud Understanding.,representations_features,,high,Image-pretrained modality-agnostic transformer backbones for multiple point-cloud understanding tasks.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:WangLPBRT24,2024,PlaNeRF: SVD Unsupervised 3D Plane Regularization for NeRF Large-Scale Urban Scene Reconstruction.,reconstruction_fusion_modeling,rendering_novel_views_appearance,high,Plane-regularized NeRF optimized for accurate large-scale urban geometry while retaining novel-view quality.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:DwivediSYBT24,2024,POCO: 3D Pose and Shape Estimation with Confidence.,humans_faces_hands_avatars,,high,3D human pose/shape estimation with calibrated per-sample confidence.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LiGLG24,2024,Practical Measurement and Neural Encoding of Hyperspectral Skin Reflectance.,sensing_acquisition_calibration,rendering_novel_views_appearance; humans_faces_hands_avatars,high,Practical hyperspectral facial-skin reflectance measurement coupled with a neural spectral appearance model.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:TaianaTJB24,2024,PRAGO: Differentiable Multi-View Pose Optimization From Objectness Detections.,multiview_geometry_sfm_photogrammetry,,high,Differentiable rotation/translation averaging and multiview camera-pose graph optimization.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:PanXX24,2024,PU-SDF: Arbitrary-Scale Uniformly Upsampling Point Clouds via Signed Distance Functions.,geometry_shape_processing,generation_completion_editing,high,Arbitrary-scale point-cloud upsampling of existing sparse geometry using an SDF.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:UgrinovicLBWRM24,2024,Purposer: Putting Human Motion Generation in Context.,motion_tracking_dynamic_4d,humans_faces_hands_avatars; generation_completion_editing,high,Context-conditioned generation of long human motion sequences in 3D scenes.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:JinBPA24,2024,Q-REG: End-to-End Trainable Point Cloud Registration with Surface Curvature.,registration_correspondence_matching,,high,End-to-end rigid point-cloud registration and correspondence/pose estimation using curvature.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:BraunsteinIG24,2024,Quantum-Hybrid Stereo Matching With Nonlinear Regularization and Spatial Pyramids.,depth_stereo_shape_from_x,,high,Quantum-hybrid stereo matching with nonlinear regularization.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:WangTNT24,2024,RaNeuS: Ray-adaptive Neural Surface Reconstruction.,reconstruction_fusion_modeling,rendering_novel_views_appearance,high,Detailed neural surface reconstruction jointly optimized with radiance-field rendering.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ContiPCM24,2024,Range-Agnostic Multi-View Depth Estimation with Keyframe Selection.,depth_stereo_shape_from_x,,high,Range-agnostic multiview depth estimation with keyframe quality selection.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:MartinsC24,2024,Ray-Patch: An Efficient Querying for Light Field Transformers.,rendering_novel_views_appearance,representations_features,high,Efficient transformer querying for decoding light-field representations into target views.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LiYK24,2024,Relative Pose for Nonrigid Multi-Perspective Cameras: The Static Case.,multiview_geometry_sfm_photogrammetry,sensing_acquisition_calibration,high,Relative-pose estimation for a deformable multi-camera sensing rig under gravity.,GPT-5.6 Pro expert review,2026-08-27
